pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,strategy_type,strategy_label,stock_profile,stock_profile_label,profile_adjust_note,profile_score_adjust,profile_penalty_scale,profile_max_action,market_regime_key,market_regime_label,market_breadth_20d,market_breadth_60d,market_avg_momentum_20d,market_amount_trend,market_volatility_20d,adaptive_note,effective_buy_score_threshold,score_weight_alpha,score_weight_fundamental,score_weight_valuation,score_weight_liquidity,score_weight_risk,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,medium_momentum_score,long_momentum_score,liquidity_score,capacity_score,trend20_score,trend60_score,trend120_score,stability_score,tradability_score,reversal_risk_score,board,source_time,industry,market,fundamental_quality_score,valuation_sanity_score,financial_data_score,data_completeness,raw_institutional_score,score_rank,gate_penalty_score,amount_ma20_yi,amount_ma60_yi,volatility_60d,garp_score,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv_yi,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps,end_date
11,2026-06-18,688498,源杰科技,1673.36,77.97,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,alpha_buy_gate,中长期质量成长 3-12月；综合评分 78.0；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 61.20%；60日动量 50.08%；20日成交 81.23亿；换手 3.5827%；PE_TTM 585.132；ROE 7.3271；门禁扣分 4.0；观察候选,True,7341815.16,73.4181516,3.8065,67.9,7.46,-0.74,54.42,93.05,67.63,6.61,0.0,0.725845890179203,0.0,0.9795686719636776,0.9653998865570051,1.0,0.6741618732457183,1.0,0.033067274800456126,1.0,0.8810761739704547,star,tushare_proxy,半导体,科创板,94.84,46.98,1.0,1.0,67.27,0.996596710153148,4.0,81.227502767,58.571129072,1.044466946086026,0.7247790730492071,3.5827,,585.132,82.5173,238.8295,0.0411,2083.33822008,7.3271,77.8079,1153.072,320.9399,10.7162,0.4613,20260331
12,2026-06-18,601138,工业富联,78.08,77.94,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,,中长期质量成长 3-12月；综合评分 77.9；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 19.21%；60日动量 55.23%；20日成交 188.04亿；换手 2.1415%；PE_TTM 38.1166；ROE 5.9765；门禁扣分 0.0；观察候选,True,33063388.881,330.63388881000003,7.489,77.1,10.94,-0.88,67.2,87.68,75.55,4.85,0.9674025170208375,0.6322067594433397,0.9942150018485899,0.9960272417707151,0.9977311401020987,0.379799776316866,0.5479339972657784,0.5763749389388098,0.5467502850627137,1.0,0.8691284039834319,main,tushare_proxy,通信设备,主板,69.61,52.14,1.0,1.0,62.56,0.975609756097561,0.0,188.0421622755,149.55494632966665,0.6019315079258979,0.46771803960928904,2.1415,,38.1166,8.7927,1.5595,1.2427,15494.267267840001,5.9765,7.3505,102.5485,56.5178,61.3822,1.261,20260331
13,2026-06-18,603993,洛阳钼业,20.04,76.37,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 76.4；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 13.61%；60日动量 14.19%；20日成交 61.03亿；换手 2.5976%；PE_TTM 17.7512；ROE 8.7252；门禁扣分 5.0；观察候选,True,9245439.502,92.45439502,-0.6445,23.1,7.09,-1.98,40.21,88.06,76.05,2.65,0.7253401360544213,0.32864626413013487,0.327472527472527,0.9659477866061293,0.9841179807146909,0.3585786802030454,0.26579134297185975,0.13007518654918496,0.5387685290763968,1.0,0.8383584019601172,main,tushare_proxy,小金属,主板,75.6,55.78,1.0,1.0,66.61,0.9926262053318208,5.0,61.033855749500006,52.515040633,0.6076896729129431,0.0,2.5976,,17.7512,4.8246,1.8881,1.4271,4287.41976408,8.7252,22.8849,96.655,44.3362,52.0303,0.5295,20260331
14,2026-06-18,600900,长江电力,26.66,76.13,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 76.1；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 0.00%；60日动量 -1.91%；20日成交 33.75亿；换手 0.5296%；PE_TTM 18.0784；ROE 2.7768；门禁扣分 5.0；观察候选,True,3466900.701,34.66900701,-1.2593,3.0,1.22,-0.26,9.66,74.01,88.0,1.61,0.0,0.0,0.0,0.9177071509648127,0.9920589903573455,0.005235449494489841,0.12312159243916325,0.13592777515048807,0.999429874572406,1.0,0.7954132147908667,main,tushare_proxy,水力发电,主板,62.08,73.15,1.0,1.0,66.32,0.9914917753828701,5.0,33.754775492,28.0586675035,0.14002125553241757,0.8260054619245699,0.5296,,18.0784,2.8623,7.4689,3.5371,6523.22683882,2.7768,55.6463,30.5016,6.4428,57.3271,0.4786,20260331
15,2026-06-18,002415,海康威视,32.3,76.08,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 76.1；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 2.12%；60日动量 3.19%；20日成交 20.32亿；换手 0.9116%；PE_TTM 19.8171；ROE 3.1257；门禁扣分 5.0；观察候选,True,2639932.96566,26.399329656600003,-0.1854,65.9,3.99,-0.9,18.62,70.83,86.09,1.55,0.007390135946885976,0.0,0.2531839021905238,0.8303064699205448,0.9773114010209869,0.2775492341356668,0.1558532324048017,0.18368265998885666,0.9486887115165337,1.0,0.607329842931937,main,tushare_proxy,IT设备,主板,60.95,74.1,1.0,1.0,66.28,0.9909245604083948,5.0,20.319611563445,19.479149174648335,0.2934414346462855,0.7722118776208425,0.9116,,19.8171,3.4396,3.1262,3.5604,2960.2535268,3.1257,49.0855,36.42,11.7828,30.2572,-0.2423,20260331
16,2026-06-18,601168,西部矿业,31.75,75.26,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 75.3；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 5.59%；60日动量 22.87%；20日成交 18.17亿；换手 3.6723%；PE_TTM 17.1141；ROE 8.372；门禁扣分 5.0；观察候选,True,2805388.816,28.05388816,0.8577,32.3,8.55,-1.52,49.87,82.8,79.53,2.76,0.2241852344529436,0.6087586138020575,0.9278058007566206,0.8087400681044268,0.8706749858196257,0.1774431718343158,0.29483982235256556,0.24366211147845868,0.7177879133409351,1.0,0.8013512365088812,main,tushare_proxy,铜,主板,70.05,53.98,1.0,1.0,65.2,0.9892229154849688,5.0,18.173052391000002,16.848068162833332,0.5136568180422711,0.0,3.6723,,17.1141,3.7915,1.1846,0.315,756.6025,8.372,22.6008,96.3409,13.1917,58.5159,1.7218,20260331
17,2026-06-18,601872,招商轮船,17.14,75.05,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 75.0；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -3.71%；60日动量 2.15%；20日成交 20.90亿；换手 1.8515%；PE_TTM 17.4964；ROE 6.2604；门禁扣分 5.0；观察候选,True,2553434.162,25.53434162,0.2339,60.7,5.2,0.35,18.44,75.32,66.98,2.65,0.0,0.0,0.06379585326953748,0.8388195232690124,0.9421440726035167,0.42964578684351185,0.12401479571970903,0.38347035825914744,0.5473204104903079,1.0,0.43074336159181686,main,tushare_proxy,水运,主板,83.26,55.85,1.0,1.0,64.95,0.9880884855360181,5.0,20.902500428499998,28.24452424716667,0.6019046486155342,0.0,1.8515,,17.4964,3.0713,4.4446,1.3186,1383.9758989,6.2604,41.7937,219.307,52.9177,46.2596,0.4104,20260331
18,2026-06-18,000776,广发证券,20.64,74.38,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 74.4；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 6.83%；60日动量 8.29%；20日成交 15.03亿；换手 1.7632%；PE_TTM 10.3186；ROE 2.8758；门禁扣分 8.0；观察候选,True,2178439.77071,21.7843977071,-3.6415,4.0,4.62,-0.51,25.79,70.44,84.73,1.92,0.3020186335403727,0.13837457265680586,0.0,0.7497162315550511,0.9313669880884855,0.3675690693008179,0.2585719114859743,0.16521583783839588,0.9321550741163056,1.0,0.8571428571428574,main,tushare_proxy,证券,主板,69.37,67.92,1.0,1.0,67.8,0.9977311401020987,8.0,15.031931518965001,12.764067062155,0.32678030389705814,0.0,1.7632,,10.3186,1.1723,4.031,2.4225,1615.0481112,2.8758,,70.73,64.3348,84.1179,2.4183,20260331
19,2026-06-18,600999,招商证券,18.58,74.21,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 74.2；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 6.60%；60日动量 18.49%；20日成交 15.23亿；换手 1.4823%；PE_TTM 12.1376；ROE 2.3405；门禁扣分 8.0；观察候选,True,2061084.825,20.61084825,-2.7225,14.5,3.61,-0.58,39.95,69.01,86.84,1.85,0.2873637406769936,0.4675773535220537,0.2202229520329337,0.7548240635641317,0.9410096426545661,0.3512619203507067,0.4043805208391126,0.3426647727734907,0.9618015963511972,1.0,0.9027673896783839,main,tushare_proxy,证券,主板,63.79,69.11,1.0,1.0,67.58,0.9971639251276234,8.0,15.229664525,9.949060161,0.25001563829592116,0.20068688561636114,1.4823,,12.1376,1.2997,5.9335,2.6695,1615.81467944,2.3405,,41.73,47.9585,82.0687,2.2643,20260331
20,2026-06-18,600030,中信证券,26.56,73.45,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 73.5；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 1.30%；60日动量 4.98%；20日成交 48.98亿；换手 1.588%；PE_TTM 11.686；ROE 3.1177；门禁扣分 8.0；观察候选,True,5183913.753,51.839137529999995,-2.9594,7.1,3.11,-0.07,15.28,81.21,86.0,2.02,0.0,0.031620553359683584,0.0,0.9489216799091941,0.9829835507657402,0.20615384615384602,0.19936005490864372,0.13826472799517775,0.9572405929304447,1.0,0.8791768435275166,main,tushare_proxy,证券,主板,67.44,66.35,1.0,1.0,66.67,0.9937606352807714,8.0,48.983592152,40.769467551,0.2685748484758484,0.0,1.588,,11.686,1.3503,4.8253,2.6355,3936.33723008,3.1177,,54.6,40.9138,84.8417,5.0714,20260331
21,2026-06-18,601688,华泰证券,19.55,73.4,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 73.4；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 4.77%；60日动量 2.73%；20日成交 23.63亿；换手 2.1357%；PE_TTM 10.0604；ROE 2.2956；门禁扣分 8.0；观察候选,True,3094262.602,30.94262602,-4.1667,1.2,4.12,-0.59,17.41,78.45,84.8,1.55,0.1730975348338688,0.0,0.0,0.8598183881952327,0.9438457175269427,0.22369437447523122,0.22178886048951002,0.07731005718708349,0.9446978335233751,1.0,0.8428222144603563,main,tushare_proxy,证券,主板,61.7,74.12,1.0,1.0,66.63,0.9931934203062961,8.0,23.628499824,19.95219325733333,0.3034571973486499,0.30003067188467364,2.1357,,10.0604,0.9908,4.5407,2.66,1764.7518728999999,2.2956,,31.79,41.4811,82.7426,3.9776,20260331
22,2026-06-18,600150,中国船舶,36.14,72.86,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha,中长期质量成长 3-12月；综合评分 72.9；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -5.89%；60日动量 9.02%；20日成交 33.05亿；换手 1.5709%；PE_TTM 24.0549；ROE 3.2545；门禁扣分 5.0；观察候选,True,4313475.328,43.13475328,-2.7187,24.6,4.6,-0.35,16.29,79.23,76.42,2.63,0.0,0.16192283364958926,0.15959018122992535,0.9137343927355278,0.9744753261486103,0.0805479452054797,0.1570803144511503,0.1750903471629184,0.8774230330672748,1.0,0.5186223879065631,main,tushare_proxy,船舶,主板,70.74,56.12,1.0,1.0,62.51,0.9744753261486103,5.0,33.048551599999996,38.3618839555,0.4060002055622437,0.0,1.5709,,24.0549,1.8187,1.6254,0.4111,2719.75953782,3.2545,17.4753,251.6407,54.8968,62.705,1.0832,20260331
23,2026-06-18,002155,湖南黄金,26.66,72.45,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha,中长期质量成长 3-12月；综合评分 72.5；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 7.98%；60日动量 -9.32%；20日成交 11.97亿；换手 4.3138%；PE_TTM 23.7894；ROE 7.0577；门禁扣分 5.0；观察候选,True,1779638.78308,17.7963878308,0.6038,72.0,4.45,-0.72,31.03,77.16,76.39,2.43,0.37368367760226845,0.0,0.6374889478337755,0.6850170261066969,0.7600680657969371,0.40273092369477925,0.0783461018451236,0.07029521151049296,0.7343215507411631,1.0,0.3975232749788409,main,tushare_proxy,黄金,主板,67.79,59.45,1.0,1.0,62.01,0.9727736812251844,5.0,11.97372907478,15.80188092126,0.5051225229020077,0.23948841560887266,4.3138,,23.7894,4.7819,0.7454,1.1253,416.60283658,7.0577,5.2384,79.2052,43.5051,12.8256,0.1362,20260331
24,2026-06-18,000737,北方铜业,15.11,72.31,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha,中长期质量成长 3-12月；综合评分 72.3；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 11.84%；60日动量 12.09%；20日成交 9.52亿；换手 5.7883%；PE_TTM 27.8194；ROE 8.6277；门禁扣分 5.0；观察候选,True,1668416.7254,16.684167254000002,2.9292,61.7,7.29,-1.57,34.82,70.01,77.96,2.12,0.6151924500370096,0.26103187517947674,0.12824223533340745,0.5993189557321226,0.6630743051616562,0.40454967568142297,0.3000301137653588,0.15893684562689994,0.6892816419612315,1.0,0.814034773256856,main,tushare_proxy,铜,主板,62.04,64.73,1.0,1.0,61.86,0.9716392512762337,5.0,9.52293581675,7.3301890959166665,0.5313252710898853,0.5846151555081295,5.7883,,27.8194,3.8706,0.9247,0.728,287.80266315,8.6277,12.506,65.7394,46.8918,64.6004,-0.7033,20260331
25,2026-06-18,300821,东岳硅材,19.82,72.26,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,,中长期质量成长 3-12月；综合评分 72.3；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 38.41%；60日动量 69.11%；20日成交 16.49亿；换手 8.676%；PE_TTM 172.4667；ROE 4.2991；门禁扣分 0.0；观察候选,True,2078781.9733,20.787819733,-3.0807,11.5,4.25,-1.22,61.31,71.69,73.33,4.57,0.448437264079722,0.379770400248216,0.4633378317588844,0.7786606129398411,0.6063528077141237,0.7970102058875578,0.7813982788226089,0.8188115817027736,0.23546180159635122,1.0,0.8899755501222496,chinext,tushare_proxy,化工原料,创业板,65.9,43.27,1.0,1.0,57.12,0.9222915484968803,0.0,16.48727084418,11.503689190893335,0.7833534749138478,0.5443686478938502,8.676,,172.4667,4.6398,6.2194,0.1009,237.84001982,4.2991,21.0555,426.9875,4.4863,18.2304,0.1188,20260331
26,2026-06-18,000519,中兵红箭,20.34,71.76,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,alpha_buy_gate|quality_buy_gate,中长期质量成长 3-12月；综合评分 71.8；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 20.93%；60日动量 21.51%；20日成交 15.12亿；换手 6.8812%；PE_TTM 125.727；ROE 0.5283；门禁扣分 10.0；观察候选,True,1960389.43797,19.6038943797,1.8018,41.3,4.6,0.25,53.06,74.87,91.2,2.03,0.9208792621396663,0.5646895594866459,0.541186086640632,0.7525539160045402,0.659103800340329,0.34693266832917746,0.3915775938951011,0.31445294009545105,0.863169897377423,1.0,0.9860081152931298,main,tushare_proxy,专用机械,主板,58.74,66.1,1.0,1.0,67.05,0.994895065229722,10.0,15.117585078625002,8.317499978041667,0.4207254735787431,0.9411374748808755,6.8812,,125.727,2.7217,2.7243,,283.2465006,0.5283,17.1476,142.3617,181.2645,41.7051,0.47,20260331
27,2026-06-18,000630,铜陵有色,7.65,71.46,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,quality_buy_gate,中长期质量成长 3-12月；综合评分 71.5；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 32.35%；60日动量 28.36%；20日成交 40.34亿；换手 7.6823%；PE_TTM 39.0075；ROE 1.5011；门禁扣分 6.7；观察候选,True,6598819.89592,65.9881989592,1.1905,42.2,8.47,-2.25,68.03,88.03,80.77,2.25,0.6120826709062005,0.7856678934834381,0.8206106870229009,0.9375709421112373,0.8848553601815088,0.5966293614219883,0.5134827595331976,0.40508680932945657,0.5775370581527937,1.0,0.9953375606117122,main,tushare_proxy,铜,主板,51.25,62.53,1.0,1.0,62.82,0.9773114010209869,6.72,40.342547026155,25.603078626218334,0.5869806613388581,0.38268504663261527,7.6823,,39.0075,2.7366,0.5074,1.3072,1025.82456975,1.5011,7.577,19.1171,83.6064,54.3423,0.4945,20260331
28,2026-06-18,601066,中信建投,24.9,71.04,watch,0.0,watch_candidate,medium,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 71.0；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 9.84%；60日动量 10.27%；20日成交 10.96亿；换手 0.6427%；PE_TTM 17.1465；ROE 2.9466；门禁扣分 8.0；观察候选,True,1059806.197,10.59806197,-3.9352,0.0,4.17,-0.39,25.0,56.12,84.81,2.62,0.48979929422143664,0.2024057830223719,0.0,0.656072644721907,0.9523539421440727,0.17289928789420095,0.31886916231036105,0.2233750578510616,0.9332953249714937,1.0,0.8581345380419813,main,tushare_proxy,证券,主板,70.72,56.26,1.0,1.0,63.79,0.9824163357912649,8.0,10.961639678500001,5.4701839125000005,0.325709489486474,0.0,0.6427,,17.1465,2.2386,7.3509,1.3253,1931.4170052000002,2.9466,,99.03,62.265,83.726,3.999,20260331
