pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,liquidity_score,capacity_score,close_position_score,stability_score,tradability_score,reversal_risk_score,board,source_time
4720,2026-06-14,920748,路桥信息,24.24,33.11,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 33.1；Alpha 26.5 / 流动性 2.5 / 风控 76.8；涨跌幅 1.64%；成交额 0.18亿；日内收盘位置 31%；振幅 4.28%；拥挤扣分 3.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,18336229.0,0.18,1.635,31.4,4.28,2.98,26.51,2.45,76.84,3.2475700400228615,0.1411111111111111,0.03485714285714286,0.005238922571428572,0.3137254901960754,0.8129758358159552,0.65,0.8627450980392151,beijing,15:30:02
4721,2026-06-14,300688,创业黑马,25.44,33.11,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 33.1；Alpha 16.7 / 流动性 31.9 / 风控 61.7；涨跌幅 -0.08%；成交额 1.32亿；日内收盘位置 9%；振幅 7.11%；拥挤扣分 1.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,131836018.0,1.32,-0.079,8.8,7.11,1.77,16.67,31.87,61.71,1.928158251803188,0.0,0.4700952380952381,0.037667433714285714,0.08839779005524875,0.5148220118245344,0.65,0.7344902414360305,chinext,15:35:30
4722,2026-06-14,688132,邦彦技术,14.28,33.08,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 33.1；Alpha 22.9 / 流动性 5.9 / 风控 71.8；涨跌幅 -0.28%；成交额 0.29亿；日内收盘位置 18%；振幅 5.31%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,29381565.0,0.29,-0.279,18.4,5.31,0.98,22.89,5.94,71.85,1.066531234129009,0.0,0.08685714285714285,0.008394732857142857,0.18421052631578794,0.7044986768597473,0.65,0.8368421052631576,star,15:00:03
4723,2026-06-14,301585,蓝宇股份,25.14,33.07,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 33.1；Alpha 17.9 / 流动性 4.8 / 风控 82.2；涨跌幅 -0.40%；成交额 0.26亿；日内收盘位置 13%；振幅 2.77%；拥挤扣分 2.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,26304824.0,0.26,-0.396,12.9,2.77,1.82,17.87,4.76,82.24,1.9881861403255934,0.0,0.06914285714285714,0.007515664,0.1285714285714285,0.9712236216531823,0.65,0.8257142857142857,chinext,15:35:15
4724,2026-06-14,002871,伟隆股份,20.0,33.05,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 33.0；Alpha 14.4 / 流动性 41.3 / 风控 57.5；涨跌幅 -4.76%；成交额 2.25亿；日内收盘位置 5%；振幅 7.76%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,224569897.0,2.25,-4.762,4.9,7.76,2.0,14.45,41.33,57.54,2.181818181818184,0.0,0.6013333333333334,0.0641628277142857,0.049079754601225975,0.4461152882205519,0.65,0.6776730937773883,main,15:00:00
4725,2026-06-14,301282,金禄电子,25.3,33.03,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 33.0；Alpha 13.2 / 流动性 50.8 / 风控 54.4；涨跌幅 -0.59%；成交额 3.96亿；日内收盘位置 10%；振幅 8.33%；拥挤扣分 3.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,396309032.0,3.96,-0.589,10.4,8.33,2.87,13.2,50.84,54.35,3.129130201821755,0.0,0.7211428571428572,0.113231152,0.10377358490566146,0.3863095853582872,0.65,0.6460002965489119,chinext,15:35:30
4726,2026-06-14,002205,国统股份,11.71,33.02,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 33.0；Alpha 20.7 / 流动性 6.0 / 风控 78.7；涨跌幅 -0.09%；成交额 0.30亿；日内收盘位置 25%；振幅 3.75%；拥挤扣分 2.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,29652554.0,0.3,-0.085,25.0,3.75,2.22,20.68,6.03,78.72,2.4201054917778464,0.0,0.0881904761904762,0.008472158285714284,0.25000000000000305,0.8679719777258852,0.65,0.8500000000000006,main,15:00:00
4727,2026-06-14,300819,聚杰微纤,59.88,33.0,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 33.0；Alpha 14.1 / 流动性 48.0 / 风控 52.6；涨跌幅 -3.31%；成交额 3.34亿；日内收盘位置 5%；振幅 8.57%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,333721444.0,3.34,-3.31,4.5,8.57,2.05,14.12,48.0,52.57,2.237129897391498,0.0,0.687047619047619,0.095348984,0.045197740112994704,0.3606108764564402,0.65,0.6159747974978125,chinext,15:35:45
4728,2026-06-14,002129,TCL中环,9.98,32.98,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 33.0；Alpha 11.0 / 流动性 98.8 / 风控 34.8；涨跌幅 -1.48%；成交额 54.14亿；日内收盘位置 0%；振幅 11.45%；拥挤扣分 8.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,5413722907.0,54.14,-1.481,0.0,11.45,2.47,11.03,98.84,34.84,8.496814143408411,0.0,0.9820952380952381,1.0,0.0,0.057775237699381754,0.65,0.3911648568608094,main,15:00:00
4729,2026-06-14,688067,爱威科技,22.27,32.95,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 33.0；Alpha 24.0 / 流动性 3.4 / 风控 78.6；涨跌幅 0.63%；成交额 0.22亿；日内收盘位置 42%；振幅 3.98%；拥挤扣分 3.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,22426865.0,0.22,0.633,42.0,3.98,2.94,24.04,3.43,78.64,3.2042065480836435,0.0,0.04933333333333333,0.006407675714285715,0.42045454545454536,0.8445786857564141,0.65,0.884090909090909,star,15:00:03
4730,2026-06-14,300351,永贵电器,15.86,32.94,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.9；Alpha 12.4 / 流动性 36.5 / 风控 67.5；涨跌幅 -0.25%；成交额 1.73亿；日内收盘位置 10%；振幅 6.16%；拥挤扣分 3.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,173336648.0,1.73,-0.252,10.2,6.16,3.08,12.37,36.52,67.53,3.361921097770166,0.0,0.5352380952380953,0.04952475657142857,0.10204081632653039,0.614366103939094,0.65,0.8081440123219105,chinext,15:35:15
4731,2026-06-14,002628,成都路桥,4.91,32.94,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.9；Alpha 18.9 / 流动性 32.5 / 风控 55.2；涨跌幅 0.20%；成交额 1.36亿；日内收盘位置 8%；振幅 8.16%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,136448137.0,1.36,0.204,7.5,8.16,1.02,18.91,32.47,55.22,1.113172541743959,0.0,0.4784761904761905,0.038985182,0.07500000000000055,0.40386680988184687,0.65,0.6527551020408159,main,15:00:00
4732,2026-06-14,920098,科隆新材,22.21,32.92,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.9；Alpha 22.5 / 流动性 2.1 / 风控 76.1；涨跌幅 0.23%；成交额 0.16亿；日内收盘位置 21%；振幅 4.33%；拥挤扣分 1.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,15995297.0,0.16,0.226,20.8,4.33,1.31,22.53,2.08,76.08,1.4276337381030486,0.0,0.029523809523809525,0.004570084857142857,0.20833333333333318,0.8071442143264311,0.65,0.8416666666666666,beijing,15:30:02
4733,2026-06-14,688175,高凌信息,25.4,32.92,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.9；Alpha 23.6 / 流动性 13.4 / 风控 64.4；涨跌幅 -0.24%；成交额 0.49亿；日内收盘位置 20%；振幅 6.76%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,48750949.0,0.49,-0.236,20.3,6.76,-0.98,23.55,13.38,64.43,1.0711990287795459,0.0,0.1982857142857143,0.013928842571428571,0.20348837209302215,0.5520320833505608,0.65,0.7840205338058789,star,15:00:03
4734,2026-06-14,920227,美登科技,56.89,32.89,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.9；Alpha 19.1 / 流动性 4.5 / 风控 79.9；涨跌幅 0.64%；成交额 0.26亿；日内收盘位置 15%；振幅 3.36%；拥挤扣分 1.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,25810080.0,0.26,0.637,15.3,3.36,1.72,19.1,4.52,79.89,1.8718942476239389,0.0,0.06552380952380953,0.0073743085714285716,0.1526315789473681,0.9093634493096356,0.65,0.8305263157894736,beijing,15:30:02
4735,2026-06-14,301071,力量钻石,67.21,32.88,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.9；Alpha 10.2 / 流动性 80.0 / 风控 40.7；涨跌幅 -4.94%；成交额 19.58亿；日内收盘位置 3%；振幅 10.51%；拥挤扣分 5.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1957563009.0,19.58,-4.936,2.8,10.51,2.96,10.24,80.04,40.71,5.261669024045313,0.0,0.9302857142857143,0.5593037168571429,0.028263795423956063,0.15692697089257712,0.65,0.4674632258457523,chinext,15:35:45
4736,2026-06-14,920427,华维设计,11.6,32.87,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.9；Alpha 22.2 / 流动性 4.0 / 风控 74.0；涨跌幅 -1.02%；成交额 0.24亿；日内收盘位置 18%；振幅 4.78%；拥挤扣分 1.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,24385503.0,0.24,-1.024,17.9,4.78,1.11,22.22,4.04,74.05,1.2100527458889232,0.0,0.05847619047619047,0.006967286571428572,0.17857142857142777,0.7601940003592595,0.65,0.8357142857142855,beijing,15:30:02
4737,2026-06-14,301295,美硕科技,45.47,32.83,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.8；Alpha 16.2 / 流动性 16.4 / 风控 74.5；涨跌幅 -0.13%；成交额 0.58亿；日内收盘位置 9%；振幅 4.57%；拥挤扣分 2.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,57702820.0,0.58,-0.132,9.1,4.57,1.91,16.25,16.35,74.5,2.0845396641574983,0.0,0.24266666666666667,0.01648652,0.09134615384615283,0.7822719548707046,0.65,0.8182692307692305,chinext,15:35:15
4738,2026-06-14,688291,金橙子,45.76,32.79,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.8；Alpha 13.7 / 流动性 26.7 / 风控 69.3；涨跌幅 -1.72%；成交额 1.00亿；日内收盘位置 2%；振幅 5.71%；拥挤扣分 2.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,100434209.0,1.0,-1.718,1.5,5.71,1.89,13.65,26.71,69.3,2.0618556701030855,0.0,0.3954285714285714,0.028695488285714284,0.015037593984962065,0.6617833242901059,0.65,0.8030075187969924,star,15:00:01
4739,2026-06-14,920252,天宏锂电,22.0,32.78,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.8；Alpha 19.8 / 流动性 30.5 / 风控 60.0；涨跌幅 -2.05%；成交额 1.23亿；日内收盘位置 24%；振幅 7.52%；拥挤扣分 2.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,122776689.0,1.23,-2.048,24.3,7.52,-2.4,19.75,30.48,59.95,2.6228446531206977,0.0,0.4500952380952381,0.035079054,0.2426035502958579,0.47110652856540225,0.65,0.7341841116620207,beijing,15:30:02
4740,2026-06-14,300219,鸿利智汇,8.02,32.76,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.8；Alpha 14.0 / 流动性 52.2 / 风控 48.4；涨跌幅 -4.86%；成交额 4.30亿；日内收盘位置 4%；振幅 9.25%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,430062735.0,4.3,-4.864,3.8,9.25,2.02,14.01,52.25,48.41,2.19993529602071,0.0,0.7377142857142858,0.12287506714285715,0.03846153846153767,0.28919273272148416,0.65,0.563742129756365,chinext,15:36:00
4741,2026-06-14,300289,利德曼,6.2,32.73,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.7；Alpha 16.3 / 流动性 39.7 / 风控 53.2；涨跌幅 -6.34%；成交额 2.07亿；日内收盘位置 4%；振幅 8.46%；拥挤扣分 1.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,206699646.0,2.07,-6.344,3.6,8.46,-1.36,16.31,39.72,53.23,1.4831090359791201,0.0,0.5792380952380952,0.05905704171428571,0.03571428571428651,0.3727142629988862,0.65,0.6227017695295637,chinext,15:35:30
4742,2026-06-14,002809,红墙股份,8.37,32.72,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.7；Alpha 11.5 / 流动性 42.0 / 风控 70.4；涨跌幅 -7.10%；成交额 2.34亿；日内收盘位置 29%；振幅 5.77%；拥挤扣分 5.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,234014450.0,2.34,-7.103,28.8,5.77,-5.11,11.53,41.97,70.42,5.569569165573597,0.0,0.6097142857142858,0.06686127142857143,0.28846153846153594,0.6556457737017354,0.65,0.8576923076923072,main,15:00:00
4743,2026-06-14,300730,科创信息,13.3,32.71,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.7；Alpha 14.1 / 流动性 28.9 / 风控 67.0；涨跌幅 -3.06%；成交额 1.13亿；日内收盘位置 4%；振幅 6.20%；拥挤扣分 2.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,113293607.0,1.13,-3.061,3.5,6.2,1.97,14.08,28.87,67.0,2.1468327590776566,0.0,0.4266666666666667,0.032369602,0.035294117647060176,0.6110173392665339,0.65,0.7924086777568174,chinext,15:35:15
4744,2026-06-14,688458,美芯晟,37.33,32.68,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.7；Alpha 13.2 / 流动性 34.1 / 风控 67.8；涨跌幅 -1.09%；成交额 1.51亿；日内收盘位置 13%；振幅 6.15%；拥挤扣分 3.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,150587974.0,1.51,-1.086,13.4,6.15,3.15,13.21,34.15,67.78,3.4398034398034287,0.0,0.5022857142857143,0.04302513542857143,0.13362068965517032,0.6160711795386717,0.65,0.8156748533523377,star,15:00:03
4745,2026-06-14,301180,万祥科技,13.95,32.67,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.7；Alpha 22.1 / 流动性 31.0 / 风控 47.9；涨跌幅 -0.29%；成交额 1.26亿；日内收盘位置 6%；振幅 9.36%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,125948149.0,1.26,-0.286,6.1,9.36,0.0,22.14,30.99,47.85,0.0,0.0,0.4573333333333333,0.03598518542857143,0.06106870229007637,0.27749144125503156,0.65,0.5599263923522251,chinext,15:35:45
4746,2026-06-14,688112,鼎阳科技,70.16,32.65,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.6；Alpha 13.9 / 流动性 51.4 / 风控 48.6；涨跌幅 -3.37%；成交额 4.10亿；日内收盘位置 2%；振幅 9.21%；拥挤扣分 2.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,409951834.0,4.1,-3.374,2.4,9.21,1.91,13.88,51.38,48.58,2.0883674925817886,0.0,0.7274285714285714,0.11712909542857144,0.023916292974588436,0.2933045325060346,0.65,0.5637627380054674,star,15:00:03
4747,2026-06-14,688178,万德斯,38.13,32.63,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.6；Alpha 22.2 / 流动性 20.2 / 风控 64.7；涨跌幅 -2.00%；成交额 0.71亿；日内收盘位置 32%；振幅 6.81%；拥挤扣分 2.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,71489590.0,0.71,-2.005,31.7,6.81,2.44,22.22,20.24,64.67,2.6634891708137634,0.0,0.30038095238095236,0.020425597142857143,0.3169811320754732,0.5462538381420015,0.65,0.8026020860912706,star,15:00:03
4748,2026-06-14,605186,健麾信息,34.27,32.58,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.6；Alpha 29.4 / 流动性 59.1 / 风控 37.5；涨跌幅 -0.17%；成交额 6.47亿；日内收盘位置 43%；振幅 11.36%；拥挤扣分 7.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,647184358.0,6.47,-0.175,42.8,11.36,-1.54,29.37,59.07,37.53,7.125493207637094,0.0,0.8091428571428572,0.18490981657142858,0.4282051282051288,0.06733407944562864,0.65,0.48361655724603614,main,15:00:03
4749,2026-06-14,688004,博汇科技,19.93,32.58,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.6；Alpha 20.5 / 流动性 8.4 / 风控 73.7；涨跌幅 -0.94%；成交额 0.36亿；日内收盘位置 18%；振幅 4.87%；拥挤扣分 1.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,36178233.0,0.36,-0.944,18.4,4.87,1.64,20.46,8.45,73.69,1.7892644135188702,0.0,0.12438095238095238,0.010336638,0.18367346938775472,0.7504447002197341,0.65,0.836734693877551,star,15:00:03
4750,2026-06-14,301317,鑫磊股份,56.85,32.57,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.6；Alpha 12.5 / 流动性 30.6 / 风控 67.9；涨跌幅 -2.87%；成交额 1.24亿；日内收盘位置 1%；振幅 6.03%；拥挤扣分 2.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,123565126.0,1.24,-2.87,1.1,6.03,2.17,12.51,30.62,67.88,2.367084478822038,0.0,0.452,0.035304321714285714,0.011331444759206553,0.6283057721186615,0.65,0.7999341515863876,chinext,15:35:30
4751,2026-06-14,002969,嘉美包装,16.39,32.57,watch,0.0,watch_candidate,low,institutional_score_v3,limit_up_or_hard_to_buy|risk_score_gate|alpha_score_gate|crowding_or_chase_risk,机构评分 32.6；Alpha 48.9 / 流动性 65.4 / 风控 33.9；涨跌幅 10.00%；成交额 9.49亿；日内收盘位置 100%；振幅 9.26%；拥挤扣分 15.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,949218269.0,9.49,10.0,100.0,9.26,1.68,48.9,65.44,33.91,15.830384380719954,0.0,0.8607619047619047,0.27120521971428574,1.0,0.28823737195337273,0.35,0.4053691275167781,main,15:00:00
4752,2026-06-14,688121,卓然股份,6.48,32.56,watch,0.0,watch_candidate,low,institutional_score_v3,large_gap_open|alpha_score_gate,机构评分 32.6；Alpha 17.5 / 流动性 0.0 / 风控 97.5；涨跌幅 0.00%；成交额 0.00亿；日内收盘位置 50%；振幅 0.00%；拥挤扣分 6.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,0.0,0.0,0.0,50.0,0.0,-100.0,17.5,0.02,97.5,6.0,0.0,0.00038095238095238096,0.0,0.5,1.0,1.0,0.9,star,15:35:54
4753,2026-06-14,688689,银河微电,46.82,32.56,watch,0.0,watch_candidate,low,institutional_score_v3,large_gap_open|alpha_score_gate,机构评分 32.6；Alpha 17.5 / 流动性 0.0 / 风控 97.5；涨跌幅 0.00%；成交额 0.00亿；日内收盘位置 50%；振幅 0.00%；拥挤扣分 6.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,0.0,0.0,0.0,50.0,0.0,-100.0,17.5,0.02,97.5,6.0,0.0,0.00038095238095238096,0.0,0.5,1.0,1.0,0.9,star,15:35:45
4754,2026-06-14,603318,水发燃气,9.16,32.56,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.6；Alpha 5.8 / 流动性 62.3 / 风控 59.1；涨跌幅 -7.00%；成交额 7.96亿；日内收盘位置 7%；振幅 7.51%；拥挤扣分 5.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,796420624.0,7.96,-7.005,6.8,7.51,-4.57,5.75,62.3,59.15,4.983848638670964,0.0,0.836,0.2275487497142857,0.06756756756756852,0.47234838364947884,0.65,0.7000617368637674,main,15:00:03
4755,2026-06-14,600717,天津港,4.31,32.56,watch,0.0,watch_candidate,low,institutional_score_v3,large_gap_open|alpha_score_gate,机构评分 32.6；Alpha 17.5 / 流动性 0.0 / 风控 97.5；涨跌幅 0.00%；成交额 0.00亿；日内收盘位置 50%；振幅 0.00%；拥挤扣分 6.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,0.0,0.0,0.0,50.0,0.0,-100.0,17.5,0.02,97.5,6.0,0.0,0.00038095238095238096,0.0,0.5,1.0,1.0,0.9,main,15:35:27
4756,2026-06-14,300128,锦富技术,5.82,32.55,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.5；Alpha 13.6 / 流动性 53.1 / 风控 48.5；涨跌幅 -5.52%；成交额 4.56亿；日内收盘位置 5%；振幅 9.25%；拥挤扣分 2.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,455803950.0,4.56,-5.519,5.3,9.25,2.27,13.58,53.13,48.48,2.4793388429752046,0.0,0.7472380952380953,0.13022969999999998,0.052631578947368834,0.2891319207108676,0.65,0.5665328092959669,chinext,15:35:45
4757,2026-06-14,002855,捷荣技术,10.43,32.54,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 21.8 / 流动性 10.7 / 风控 71.3；涨跌幅 -0.57%；成交额 0.42亿；日内收盘位置 26%；振幅 5.53%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,41802145.0,0.42,-0.572,25.9,5.53,2.0,21.77,10.66,71.29,2.183898084756039,0.0,0.1575238095238095,0.011943470000000001,0.258620689655173,0.6811499673874868,0.65,0.8517241379310346,main,15:00:00
4758,2026-06-14,688038,中科通达,21.02,32.54,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 16.6 / 流动性 27.4 / 风控 65.7；涨跌幅 -2.37%；成交额 1.04亿；日内收盘位置 15%；振幅 6.50%；拥挤扣分 2.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,103849231.0,1.04,-2.369,15.0,6.5,2.37,16.64,27.35,65.7,2.5841320778617587,0.0,0.40476190476190477,0.02967120885714286,0.15000000000000038,0.5786784657882504,0.65,0.7923084068741285,star,15:00:03
4759,2026-06-14,920976,视声智能,18.9,32.52,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 19.7 / 流动性 2.0 / 风控 78.9；涨跌幅 0.75%；成交额 0.15亿；日内收盘位置 13%；振幅 3.57%；拥挤扣分 1.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,15356617.0,0.15,0.746,13.4,3.57,1.39,19.66,2.0,78.91,1.5119209149059851,0.0,0.02838095238095238,0.004387604857142857,0.13432835820895467,0.887218045112781,0.65,0.8268656716417909,beijing,15:30:02
4760,2026-06-14,688286,敏芯股份,62.91,32.52,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 13.0 / 流动性 27.9 / 风控 69.5；涨跌幅 0.17%；成交额 1.07亿；日内收盘位置 3%；振幅 5.68%；拥挤扣分 2.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,107344941.0,1.07,0.175,3.1,5.68,2.23,12.97,27.94,69.49,2.4319629415170936,0.0,0.41333333333333333,0.030669983142857144,0.030812324929971765,0.6647670130740853,0.65,0.8061624649859943,star,15:00:01
4761,2026-06-14,688273,麦澜德,40.3,32.5,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.5；Alpha 23.3 / 流动性 23.6 / 风控 53.5；涨跌幅 -0.74%；成交额 0.85亿；日内收盘位置 14%；振幅 8.50%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,85185068.0,0.85,-0.739,14.5,8.5,0.49,23.28,23.58,53.54,0.537393640841904,0.0,0.3497142857142857,0.024338590857142857,0.14492753623188395,0.36868032149338803,0.65,0.6416702363104156,star,15:00:03
4762,2026-06-14,688233,神工股份,104.1,32.49,watch,0.0,watch_candidate,low,institutional_score_v3,high_intraday_amplitude|large_gap_open|weak_close_position|risk_score_gate|alpha_score_gate|crowding_or_chase_risk,机构评分 32.5；Alpha 38.0 / 流动性 89.4 / 风控 22.7；涨跌幅 4.57%；成交额 27.39亿；日内收盘位置 7%；振幅 16.53%；拥挤扣分 14.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2739358678.0,27.39,4.571,6.7,16.53,8.02,38.05,89.36,22.73,14.0,0.7935555555555555,0.9533333333333334,0.782673908,0.06682867557715642,0.0,0.39,0.36336573511543124,star,15:34:59
4763,2026-06-14,300643,万通智控,16.8,32.47,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 17.2 / 流动性 18.8 / 风控 67.8；涨跌幅 -1.81%；成交额 0.66亿；日内收盘位置 5%；振幅 6.08%；拥挤扣分 1.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,66095000.0,0.66,-1.812,4.8,6.08,1.23,17.22,18.8,67.78,1.3389299187078276,0.0,0.27904761904761904,0.018884285714285715,0.0480769230769238,0.6233350764403709,0.65,0.8037416265791489,chinext,15:35:30
